voleq,position1_family_code,forest_or_geoarea,model_mnemonic,species_code,family,profile_based,dispatch_routine,source,notes
901DVEE***,9,01,DVEE,***,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)=25",fiaeq2nveleq.for:44,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
902DVEE***,9,02,DVEE,***,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)=25",fiaeq2nveleq.for:45,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
903DVEE***,9,03,DVEE,***,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)=25",fiaeq2nveleq.for:46,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
904DVEE***,9,04,DVEE,***,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)=25",fiaeq2nveleq.for:47,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
905DVEE***,9,05,DVEE,***,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)=25",fiaeq2nveleq.for:48,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
906DVEE***,9,06,DVEE,***,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)=25",fiaeq2nveleq.for:49,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
911DVEE***,9,11,DVEE,***,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)=25",fiaeq2nveleq.for:294,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
912DVEE***,9,12,DVEE,***,direct_volume,FALSE,"R9VOL (r9vol.f:2), or HAHN_NC250 (r9vol.f:444) if VOLEQ(2:3)=25",fiaeq2nveleq.for:295,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
A00DVEW***,A,00,DVEW,***,direct_volume,FALSE,R10D2H (r10d2h.f:2),fiaeq2nveleq.for:98,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
A01BRUW202,A,01,BRUW,202,r10_taper,TRUE,R10TAP/R10VOL (volinit.f:453-455 groups BRU with DEM/CUR),fiaeq2nveleq.for:536,Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template).
A01DVEW***,A,01,DVEW,***,direct_volume,FALSE,R10D2H (r10d2h.f:2),fiaeq2nveleq.for:100,Direct Volume Estimator; DVEST (dvest.f) dispatches purely on VOLEQ(1:1) to a region-specific combined-variable equation. Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
A16DEMW***,A,16,DEMW,***,r10_taper,TRUE,R10TAP (r10tap.f:2),fiaeq2nveleq.for:363,Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
H00SN2W***,H,00,SN2W,***,r12_taper,TRUE,"R12VOL/R12TAP (r12vol.f, r12tap.f:2)",fiaeq2nveleq.for:52,Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999).
N00GRE0***,N,00,GRE0,***,direct_volume,FALSE,GREEN_VOL (fia_vol_r89.for:341),fiaeq2nveleq.for:288,"FIA national volume-equation family, REGN=N (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
N00HIL0800,N,00,HIL0,800,direct_volume,FALSE,HILT_VOL (fia_vol_r89.for:400),fiaeq2nveleq.for:591,"FIA national volume-equation family, REGN=N (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
N00SCH0746,N,00,SCH0,746,direct_volume,FALSE,SCHLAEGEL_VOL (fia_vol_r89.for:117),fiaeq2nveleq.for:583,"FIA national volume-equation family, REGN=N (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
N00SCH1746,N,00,SCH1,746,direct_volume,FALSE,SCHLAEGEL_VOL (fia_vol_r89.for:117),fiaeq2nveleq.for:584,"FIA national volume-equation family, REGN=N (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
N01HAH0***,N,01,HAH0,***,direct_volume,FALSE,HAHN_VOL (fia_nc_vol.for:15),fiaeq2nveleq.for:55,"FIA national volume-equation family, REGN=N (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
N01STN0***,N,01,STN0,***,direct_volume,FALSE,STONE_VOL (fia_nc_vol.for:167),fiaeq2nveleq.for:54,"FIA national volume-equation family, REGN=N (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
N02BAR0***,N,02,BAR0,***,direct_volume,FALSE,BARNARD_VOL (fia_vol_r89.for:157),fiaeq2nveleq.for:285,"FIA national volume-equation family, REGN=N (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
N02SCT0***,N,02,SCT0,***,direct_volume,FALSE,SCOTT_VOL (fia_ne_vol.for:15),fiaeq2nveleq.for:53,"FIA national volume-equation family, REGN=N (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P01BDE0***,P,01,BDE0,***,direct_volume,FALSE,BROWNE_DEMARS_EMBRY (fia_ak_vol.for:401),fiaeq2nveleq.for:106,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P01BDE0042,P,01,BDE0,042,direct_volume,FALSE,BROWNE_DEMARS_EMBRY (fia_ak_vol.for:401),fiaeq2nveleq.for:132,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P01BDE0242,P,01,BDE0,242,direct_volume,FALSE,BROWNE_DEMARS_EMBRY (fia_ak_vol.for:401),fiaeq2nveleq.for:225,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P01DEE0***,P,01,DEE0,***,direct_volume,FALSE,DEMARS_EMBRY (fia_ak_vol.for:369),fiaeq2nveleq.for:367,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P01DEM0***,P,01,DEM0,***,direct_volume,FALSE,DEMARS_VOL (fia_ak_vol.for:268),fiaeq2nveleq.for:102,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P01DIP0094,P,01,DIP0,094,direct_volume,FALSE,DIPPOLD_PNW147 (fia_vol_r5610.for:13),fiaeq2nveleq.for:149,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P01DIP0741,P,01,DIP0,741,direct_volume,FALSE,DIPPOLD_PNW147 (fia_vol_r5610.for:13),fiaeq2nveleq.for:577,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P01EMB0***,P,01,EMB0,***,direct_volume,FALSE,EMBRY_VOL (fia_ak_vol.for:181),fiaeq2nveleq.for:104,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P01GRE0***,P,01,GRE0,***,direct_volume,FALSE,GREGORY_VOL (fia_ak_vol.for:13),fiaeq2nveleq.for:355,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P02BIG0***,P,02,BIG0,***,direct_volume,FALSE,BIGING7 (fia_vol_r5610.for:512),fiaeq2nveleq.for:41,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P02HOR0***,P,02,HOR0,***,direct_volume,FALSE,HORN67 (fia_vol_r5610.for:464),fiaeq2nveleq.for:273,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P02KRU2202,P,02,KRU2,202,direct_volume,FALSE,"KRUMLAND_DNR24/VOL/VOL2 (fia_nw_tarif.for:599,638,681), selected by VOLEQ(7:7)",fiaeq2nveleq.for:207,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02KRU2211,P,02,KRU2,211,direct_volume,FALSE,"KRUMLAND_DNR24/VOL/VOL2 (fia_nw_tarif.for:599,638,681), selected by VOLEQ(7:7)",fiaeq2nveleq.for:222,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02KRU2263,P,02,KRU2,263,direct_volume,FALSE,"KRUMLAND_DNR24/VOL/VOL2 (fia_nw_tarif.for:599,638,681), selected by VOLEQ(7:7)",fiaeq2nveleq.for:226,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02MAC1***,P,02,MAC1,***,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:107,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P02MAC1015,P,02,MAC1,015,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:116,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02MAC1020,P,02,MAC1,020,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:125,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02MAC1081,P,02,MAC1,081,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:138,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02MAC1108,P,02,MAC1,108,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:154,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02MAC1117,P,02,MAC1,117,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:165,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02MAC1119,P,02,MAC1,119,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:172,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02MAC1122,P,02,MAC1,122,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:188,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02MAC1202,P,02,MAC1,202,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:208,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P02WEN0***,P,02,WEN0,***,direct_volume,FALSE,"WENSEL_RN37 (fia_vol_r5610.for:56) if VOLEQ(7:7)=0, else WENSEL_1907 (fia_vol_r5610.for:357)",fiaeq2nveleq.for:27,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P02WEN1***,P,02,WEN1,***,direct_volume,FALSE,"WENSEL_RN37 (fia_vol_r5610.for:56) if VOLEQ(7:7)=0, else WENSEL_1907 (fia_vol_r5610.for:357)",fiaeq2nveleq.for:33,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P03CEN0000,P,03,CEN0,000,direct_volume,FALSE,CENTROID_CV (fia_pi_vol.for:11),fiaeq2nveleq.for:386,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P03FRU0000,P,03,FRU0,000,direct_volume,FALSE,FRUSTRUM_VOL (fia_pi_vol.for:46),fiaeq2nveleq.for:382,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P03ISL****,P,03,ISL*,***,direct_volume,FALSE,PACIFIC_ISLAND (fia_pi_vol.for:261),fiaeq2nveleq.for:376,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16BEL0264,P,16,BEL0,264,direct_volume,FALSE,BELL_DNR24 (fia_nw_tarif.for:223),fiaeq2nveleq.for:232,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16BRC1***,P,16,BRC1,***,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fiaeq2nveleq.for:67,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16BRC2***,P,16,BRC2,***,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fiaeq2nveleq.for:62,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16BRI0***,P,16,BRI0,***,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fiaeq2nveleq.for:72,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16BRO0***,P,16,BRO0,***,direct_volume,FALSE,BROWNE_DNR24 (fia_nw_tarif.for:101),fiaeq2nveleq.for:77,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16CHA0263,P,16,CHA0,263,direct_volume,FALSE,CHAMBERS_DNR24 (fia_nw_tarif.for:339),fiaeq2nveleq.for:227,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16CHT0064,P,16,CHT0,064,direct_volume,FALSE,CHT_DNR24 (fia_nw_tarif.for:378),fiaeq2nveleq.for:133,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16CUR0351,P,16,CUR0,351,direct_volume,FALSE,CURTIS_DNR24 (fia_nw_tarif.for:561),fiaeq2nveleq.for:239,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16KIN0202,P,16,KIN0,202,direct_volume,FALSE,KING_DNR24 (fia_nw_tarif.for:255),fiaeq2nveleq.for:215,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16KRU0***,P,16,KRU0,***,direct_volume,FALSE,"KRUMLAND_DNR24/VOL/VOL2 (fia_nw_tarif.for:599,638,681), selected by VOLEQ(7:7)",fiaeq2nveleq.for:93,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16KRU1***,P,16,KRU1,***,direct_volume,FALSE,"KRUMLAND_DNR24/VOL/VOL2 (fia_nw_tarif.for:599,638,681), selected by VOLEQ(7:7)",fiaeq2nveleq.for:92,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); '*' = wildcard filled at runtime with species digits and/or the GEOSUB sub-region digit (fiaeq2nveleq.for:975-999)."
P16MAC0015,P,16,MAC0,015,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:118,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16MAC0020,P,16,MAC0,020,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:127,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16MAC0081,P,16,MAC0,081,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:140,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16MAC0108,P,16,MAC0,108,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:158,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16MAC0117,P,16,MAC0,117,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:167,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16MAC0119,P,16,MAC0,119,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:174,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16MAC0122,P,16,MAC0,122,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:196,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
P16MAC0202,P,16,MAC0,202,direct_volume,FALSE,"MAC_DNR24 (fia_nw_tarif.for:522) if VOLEQ(7:7)=0, else PNW266_TARIF (fia_pnw266.for:131)",fiaeq2nveleq.for:210,"FIA national volume-equation family, REGN=P (fia_volinit.for MDL=VOLEQ(4:6) dispatch). Crosswalk template from fiaeq2nveleq.for (BDLIST/CULIST); fully literal crosswalk output (no wildcard positions in this particular template)."
